Entity,Code,Year,Health expenditure (2010 int-$) (2010 int-$),Life expectancy at birth (years),Total population (Gapminder)
Lower middle income,,2010,,65.87182697,
Lower middle income,,2011,,66.12759698,
Lower middle income,,2012,,66.36417244,
Lower middle income,,2013,,66.59693766,
Luxembourg,LUX,1800,,,127030
Luxembourg,LUX,1820,,,127030
Luxembourg,LUX,1950,,,296001
Luxembourg,LUX,1951,,,297212
Luxembourg,LUX,1952,,,299060
Luxembourg,LUX,1953,,,301140
Luxembourg,LUX,1954,,,303172
Luxembourg,LUX,1955,,,305000
Luxembourg,LUX,1956,,,306598
Luxembourg,LUX,1957,,,308067
Luxembourg,LUX,1958,,,309611
Luxembourg,LUX,1959,,,311508
Luxembourg,LUX,1960,,68.44639024,314002
Luxembourg,LUX,1961,,68.73773171,317204
Luxembourg,LUX,1962,,68.99812195,320992
Luxembourg,LUX,1963,,69.22307317,324974
Luxembourg,LUX,1964,,69.41104878,328603
Luxembourg,LUX,1965,,69.56102439,331505
Luxembourg,LUX,1966,,69.67446341,333465
Luxembourg,LUX,1967,,69.76134146,334657
Luxembourg,LUX,1968,,69.83514634,335573
Luxembourg,LUX,1969,,69.90485366,336922
Luxembourg,LUX,1970,..,69.98346341,339184
Luxembourg,LUX,1971,..,70.08143902,342560
Luxembourg,LUX,1972,..,70.20482927,346805
Luxembourg,LUX,1973,..,70.35768293,351409
Luxembourg,LUX,1974,..,70.54207317,355635
Luxembourg,LUX,1975,..,70.75712195,358956
Luxembourg,LUX,1976,..,70.9985122,361239
Luxembourg,LUX,1977,..,71.25678049,362669
Luxembourg,LUX,1978,..,71.52343902,363435
Luxembourg,LUX,1979,..,71.79641463,363846
Luxembourg,LUX,1980,..,72.07504878,364158
Luxembourg,LUX,1981,..,72.36109756,364405
Luxembourg,LUX,1982,..,72.65736585,364589
Luxembourg,LUX,1983,..,72.96278049,364897
Luxembourg,LUX,1984,..,73.27534146,365550
Luxembourg,LUX,1985,..,73.58868293,366716
Luxembourg,LUX,1986,..,73.89656098,368467
Luxembourg,LUX,1987,..,74.19473171,370806
Luxembourg,LUX,1988,..,74.48082927,373733
Luxembourg,LUX,1989,..,74.75241463,377218
Luxembourg,LUX,1990,..,75.00992683,381225
Luxembourg,LUX,1991,..,75.46341463,385755
Luxembourg,LUX,1992,..,75.77073171,390778
Luxembourg,LUX,1993,..,75.71219512,396179
Luxembourg,LUX,1994,..,76.37073171,401804
Luxembourg,LUX,1995,3316.7824,76.51219512,407522
Luxembourg,LUX,1996,3373.0684,76.5195122,413377
Luxembourg,LUX,1997,3489.2365,76.8804878,419355
Luxembourg,LUX,1998,3712.8361,77.01707317,425216
Luxembourg,LUX,1999,4052.5576,77.77073171,430650
Luxembourg,LUX,2000,4607.0129,77.87317073,435491
Luxembourg,LUX,2001,5120.9327,77.82439024,439509
Luxembourg,LUX,2002,5534.7542,77.96585366,442882
Luxembourg,LUX,2003,5733.3215,77.72682927,446340
Luxembourg,LUX,2004,6206.8898,79.12195122,450888
Luxembourg,LUX,2005,6192.6627,79.43170732,457197
Luxembourg,LUX,2006,6020.6356,79.28780488,465586
Luxembourg,LUX,2007,5982.6009,79.38292683,475714
Luxembourg,LUX,2008,6130.7386,80.53902439,486781
Luxembourg,LUX,2009,6451.6554,80.63658537,497637
Luxembourg,LUX,2010,6401.8972,80.63170732,507448
Luxembourg,LUX,2011,5628.0203,80.98780488,515941
Luxembourg,LUX,2012,5811.1547,81.39268293,523362
Luxembourg,LUX,2013,5787.4369,81.79756098,530018
Luxembourg,LUX,2014,5777.4345,,
Luxembourg,LUX,2015,6758.7884,,
Macao,MAC,1800,,,17311
Macao,MAC,1835,,,35000
Macao,MAC,1839,,,13000
Macao,MAC,1860,,,85000
Macao,MAC,1900,,,64000
Macao,MAC,1910,,,76000
Macao,MAC,1920,,,84000
Macao,MAC,1927,,,157000
Macao,MAC,1937,,,170000
Macao,MAC,1940,,,375000
Macao,MAC,1950,,,196482
Macao,MAC,1951,,,195949
Macao,MAC,1952,,,193741
Macao,MAC,1953,,,190284
Macao,MAC,1954,,,186029
Macao,MAC,1955,,,181445
Macao,MAC,1956,,,177036
Macao,MAC,1957,,,173324
Macao,MAC,1958,,,170837
Macao,MAC,1959,,,170081
Macao,MAC,1960,,64.66092683,171450
Macao,MAC,1961,,65.14309756,175129
Macao,MAC,1962,,65.61578049,181020
Macao,MAC,1963,,66.07746341,188698
Macao,MAC,1964,,66.52819512,197519
Macao,MAC,1965,,66.96746341,206906
Macao,MAC,1966,,67.39426829,216869
Macao,MAC,1967,,67.81112195,227256
Macao,MAC,1968,,68.2185122,237127
Macao,MAC,1969,,68.61641463,245308
Macao,MAC,1970,,69.00536585,250995
Macao,MAC,1971,,69.38682927,253879
Macao,MAC,1972,,69.75982927,254280
Macao,MAC,1973,,70.12434146,252843
Macao,MAC,1974,,70.48185366,250548
Macao,MAC,1975,,70.83139024,248211
Macao,MAC,1976,,71.17395122,245913
Macao,MAC,1977,,71.509,243725
Macao,MAC,1978,,71.83658537,242455
Macao,MAC,1979,,72.15719512,243067
Macao,MAC,1980,,72.47131707,246230
Macao,MAC,1981,,72.77795122,252251
Macao,MAC,1982,,73.07812195,260913
Macao,MAC,1983,,73.37229268,271665
Macao,MAC,1984,,73.65997561,283662
Macao,MAC,1985,,73.94217073,296210
Macao,MAC,1986,,74.21890244,309212
Macao,MAC,1987,,74.49063415,322637
Macao,MAC,1988,,74.75739024,335931
Macao,MAC,1989,,75.01968293,348443
Macao,MAC,1990,,75.27697561,359709
Macao,MAC,1991,,75.53078049,369493
Macao,MAC,1992,,75.77960976,377886
Macao,MAC,1993,,76.02441463,385193
Macao,MAC,1994,,76.2652439,391906
Macao,MAC,1995,,76.50207317,398426
Macao,MAC,1996,,76.73441463,404808
Macao,MAC,1997,,76.9627561,411050
Macao,MAC,1998,,77.18660976,417435
Macao,MAC,1999,,77.40697561,424292
Macao,MAC,2000,,77.62282927,431867
Macao,MAC,2001,,77.83465854,440265
Macao,MAC,2002,,78.04197561,449472
Macao,MAC,2003,,78.24629268,459456
Macao,MAC,2004,,78.44812195,470127
Macao,MAC,2005,,78.64902439,481390
Macao,MAC,2006,,78.85156098,493267
Macao,MAC,2007,,79.05726829,505709
Macao,MAC,2008,,79.26614634,518463
Macao,MAC,2009,,79.47770732,531195
Macao,MAC,2010,,79.69295122,543656
Macao,MAC,2011,,79.90982927,555731
Macao,MAC,2012,,80.12778049,567441
Macao,MAC,2013,,80.3437561,578844
Macedonia,MKD,1800,,,391865
Macedonia,MKD,1820,,,391865
Macedonia,MKD,1950,,,1229700
Macedonia,MKD,1951,,,1266781
Macedonia,MKD,1952,,,1297548
Macedonia,MKD,1953,,,1322002
Macedonia,MKD,1954,,,1340508
Macedonia,MKD,1955,,,1353798
Macedonia,MKD,1956,,,1363000
Macedonia,MKD,1957,,,1369605
Macedonia,MKD,1958,,,1375395
Macedonia,MKD,1959,,,1382299
Macedonia,MKD,1960,,60.62280488,1391996
Macedonia,MKD,1961,,61.24939024,1405483
Macedonia,MKD,1962,,61.86046341,1422698
Macedonia,MKD,1963,,62.4595122,1442355
Macedonia,MKD,1964,,63.04946341,1462410
Macedonia,MKD,1965,,63.63173171,1481397
Macedonia,MKD,1966,,64.20473171,1498995
Macedonia,MKD,1967,,64.76397561,1515804
Macedonia,MKD,1968,,65.30246341,1532371
Macedonia,MKD,1969,,65.81470732,1549553
Macedonia,MKD,1970,,66.29278049,1567968
Macedonia,MKD,1971,,66.7312439,1587484
Macedonia,MKD,1972,,67.12568293,1607799
Macedonia,MKD,1973,,67.47370732,1629127
Macedonia,MKD,1974,,67.77541463,1651721
Macedonia,MKD,1975,,68.02485366,1675598
Macedonia,MKD,1976,,68.21909756,1701231
Macedonia,MKD,1977,,68.36363415,1728165
Macedonia,MKD,1978,,68.47146341,1754389
Macedonia,MKD,1979,,68.55856098,1777205
Macedonia,MKD,1980,,68.65043902,1794830
Macedonia,MKD,1981,,68.77360976,1806228
Macedonia,MKD,1982,,68.944,1812327
Macedonia,MKD,1983,,69.16904878,1815719
Macedonia,MKD,1984,,69.44663415,1820117
Macedonia,MKD,1985,,69.76365854,1828148
Macedonia,MKD,1986,,70.09495122,1840767
Macedonia,MKD,1987,,70.41295122,1857034
Macedonia,MKD,1988,,70.69763415,1875387
Macedonia,MKD,1989,,70.942,1893409
Macedonia,MKD,1990,,71.14763415,1909353
Macedonia,MKD,1991,,71.32565854,1922774
Macedonia,MKD,1992,,71.49473171,1934265
Macedonia,MKD,1993,,71.67092683,1944343
Macedonia,MKD,1994,,71.86031707,1953874
Macedonia,MKD,1995,,72.06680488,1963484
Macedonia,MKD,1996,,72.29229268,1973283
Macedonia,MKD,1997,,72.52914634,1982994
Macedonia,MKD,1998,,72.77034146,1992404
Macedonia,MKD,1999,,73.01046341,2001178
Macedonia,MKD,2000,,73.24219512,2009091
Macedonia,MKD,2001,,73.4557561,2016075
Macedonia,MKD,2002,,73.64734146,2022255
Macedonia,MKD,2003,,73.8155122,2027819
Macedonia,MKD,2004,,73.9607561,2033039
Macedonia,MKD,2005,,74.08890244,2038109
Macedonia,MKD,2006,,74.20673171,2043091
Macedonia,MKD,2007,,74.32295122,2047922
Macedonia,MKD,2008,,74.44590244,2052524
Macedonia,MKD,2009,,74.57846341,2056769
Macedonia,MKD,2010,,74.72214634,2060563
Macedonia,MKD,2011,,74.8745122,2063893
Macedonia,MKD,2012,,75.03126829,2066785
Macedonia,MKD,2013,,75.18802439,2069219
Madagascar,MDG,1700,,,1000000
Madagascar,MDG,1800,,,1543133
Madagascar,MDG,1820,,,1683000
Madagascar,MDG,1950,,,4083554
Madagascar,MDG,1951,,,4168939
Madagascar,MDG,1952,,,4258186
Madagascar,MDG,1953,,,4351132
Madagascar,MDG,1954,,,4447673
Madagascar,MDG,1955,,,4547759
Madagascar,MDG,1956,,,4651404
Madagascar,MDG,1957,,,4758677
Madagascar,MDG,1958,,,4869698
Madagascar,MDG,1959,,,4984631
Madagascar,MDG,1960,,39.97468293,5103652
Madagascar,MDG,1961,,40.4572439,5226922
Madagascar,MDG,1962,,40.93780488,5354559
Madagascar,MDG,1963,,41.41490244,5486625
Madagascar,MDG,1964,,41.89053659,5623161
Madagascar,MDG,1965,,42.36568293,5764278
Madagascar,MDG,1966,,42.84282927,5909996
Madagascar,MDG,1967,,43.32392683,6060590
Madagascar,MDG,1968,,43.80897561,6216739
Madagascar,MDG,1969,,44.2954878,6379309
Madagascar,MDG,1970,,44.78241463,6548922
Madagascar,MDG,1971,,45.26734146,6725666
Madagascar,MDG,1972,,45.74673171,6909376
Madagascar,MDG,1973,,46.21614634,7100076
Madagascar,MDG,1974,,46.67153659,7297711
Madagascar,MDG,1975,,47.11143902,7502097
Madagascar,MDG,1976,,47.53780488,7713983
Madagascar,MDG,1977,,47.94960976,7933128
Madagascar,MDG,1978,,48.34136585,8157215
Madagascar,MDG,1979,,48.70907317,8383124
Madagascar,MDG,1980,,49.0307561,8608964
Madagascar,MDG,1981,,49.28492683,8833875
Madagascar,MDG,1982,,49.46563415,9059559
Madagascar,MDG,1983,,49.58136585,9289882
Madagascar,MDG,1984,,49.65212195,9530197
Madagascar,MDG,1985,,49.71031707,9784559
Madagascar,MDG,1986,,49.79487805,10054543
Madagascar,MDG,1987,,49.94326829,10339739
Madagascar,MDG,1988,,50.18497561,10639804
Madagascar,MDG,1989,,50.53604878,10953663
Madagascar,MDG,1990,,51.00809756,11280625
Madagascar,MDG,1991,,51.5982439,11620718
Madagascar,MDG,1992,,52.28012195,11974724
Madagascar,MDG,1993,,53.02280488,12343496
Madagascar,MDG,1994,,53.80729268,12728117
Madagascar,MDG,1995,,54.61404878,13129227
Madagascar,MDG,1996,,55.427,13547271
Madagascar,MDG,1997,,56.2335122,13981666
Madagascar,MDG,1998,,57.02043902,14430739
Madagascar,MDG,1999,,57.77173171,14892172
Madagascar,MDG,2000,,58.47280488,15364272
Madagascar,MDG,2001,,59.11360976,15846412
Madagascar,MDG,2002,,59.69917073,16338968
Madagascar,MDG,2003,,60.2355122,16842482
Madagascar,MDG,2004,,60.72870732,17357913
Madagascar,MDG,2005,,61.18678049,17885967
Madagascar,MDG,2006,,61.62236585,18426870
Madagascar,MDG,2007,,62.048,18980391
Madagascar,MDG,2008,,62.4747561,19546282
Madagascar,MDG,2009,,62.90765854,20124150
Madagascar,MDG,2010,,63.34973171,20713819
Madagascar,MDG,2011,,63.79890244,21315135
Madagascar,MDG,2012,,64.24863415,21928518
Madagascar,MDG,2013,,64.69139024,22555046
Malawi,MWI,1800,,,737000
Malawi,MWI,1901,,,737000
Malawi,MWI,1911,,,970000
Malawi,MWI,1921,,,1202000
Malawi,MWI,1926,,,1293000
Malawi,MWI,1931,,,1603000
Malawi,MWI,1945,,,2050000
Malawi,MWI,1950,,,2880700
Malawi,MWI,1951,,,2930156
Malawi,MWI,1952,,,2984164
Malawi,MWI,1953,,,3041877
Malawi,MWI,1954,,,3102675
Malawi,MWI,1955,,,3166157
Malawi,MWI,1956,,,3232162
Malawi,MWI,1957,,,3300751
Malawi,MWI,1958,,,3372183
Malawi,MWI,1959,,,3446871
Malawi,MWI,1960,,37.83558537,3525246
Malawi,MWI,1961,,38.05912195,3607612
Malawi,MWI,1962,,38.27417073,3694022
Malawi,MWI,1963,,38.48070732,3784224
Malawi,MWI,1964,,38.68480488,3877813
Malawi,MWI,1965,,38.90141463,3974682
Malawi,MWI,1966,,39.15056098,4074649
Malawi,MWI,1967,,39.44421951,4178378
Malawi,MWI,1968,,39.78887805,4287627
Malawi,MWI,1969,,40.18004878,4404709
Malawi,MWI,1970,,40.60521951,4531280
Malawi,MWI,1971,,41.04439024,4667889
Malawi,MWI,1972,,41.47553659,4814073
Malawi,MWI,1973,,41.88317073,4969175
Malawi,MWI,1974,,42.26178049,5132087
Malawi,MWI,1975,,42.61382927,5301861
Malawi,MWI,1976,,42.95182927,5481074
Malawi,MWI,1977,,43.2902439,5670199
Malawi,MWI,1978,,43.64009756,5863933
Malawi,MWI,1979,,44.00239024,6055046
Malawi,MWI,1980,,44.37312195,6239898
Malawi,MWI,1981,,44.74729268,6409111
Malawi,MWI,1982,,45.11295122,6567327
Malawi,MWI,1983,,45.45963415,6741249
Malawi,MWI,1984,,45.78034146,6967388
Malawi,MWI,1985,,46.07412195,7268257
Malawi,MWI,1986,,46.34297561,7661008
Malawi,MWI,1987,,46.58692683,8128340
Malawi,MWI,1988,,46.804,8616602
Malawi,MWI,1989,,46.98729268,9051225
Malawi,MWI,1990,,47.11682927,9380892
Malawi,MWI,1991,,47.16973171,9583696
Malawi,MWI,1992,,47.13953659,9681728
Malawi,MWI,1993,,47.03173171,9721620
Malawi,MWI,1994,,46.86331707,9772164
Malawi,MWI,1995,,46.65182927,9883350
Malawi,MWI,1996,,46.41978049,10070605
Malawi,MWI,1997,,46.20258537,10319125
Malawi,MWI,1998,,46.04012195,10612353
Malawi,MWI,1999,,45.96821951,10922265
Malawi,MWI,2000,,46.03421951,11228756
Malawi,MWI,2001,,46.28092683,11529337
Malawi,MWI,2002,,46.7112439,11833102
Malawi,MWI,2003,,47.31204878,12144945
Malawi,MWI,2004,,48.06580488,12472794
Malawi,MWI,2005,,48.93997561,12822587
Malawi,MWI,2006,,49.89058537,13195329
Malawi,MWI,2007,,50.86329268,13589404
Malawi,MWI,2008,,51.80573171,14005113
Malawi,MWI,2009,,52.683,14442290
Malawi,MWI,2010,,53.46570732,14900841
Malawi,MWI,2011,,54.13995122,15380888
Malawi,MWI,2012,,54.72378049,15882815
Malawi,MWI,2013,,55.23470732,16406945
Malaysia,MYS,1800,,,287000
Malaysia,MYS,1820,,,287000
Malaysia,MYS,1850,,,530000
Malaysia,MYS,1870,,,800000
Malaysia,MYS,1890,,,1585000
Malaysia,MYS,1900,,,2232000
Malaysia,MYS,1901,,,2288000
Malaysia,MYS,1902,,,2345000
Malaysia,MYS,1903,,,2404000
Malaysia,MYS,1904,,,2467000
Malaysia,MYS,1905,,,2532000
Malaysia,MYS,1906,,,2601000
Malaysia,MYS,1907,,,2672000
Malaysia,MYS,1908,,,2745000
Malaysia,MYS,1909,,,2821000
Malaysia,MYS,1910,,,2893000
Malaysia,MYS,1911,,,2967000
Malaysia,MYS,1912,,,3025000
Malaysia,MYS,1913,,,3084000
Malaysia,MYS,1914,,,3144000
Malaysia,MYS,1915,,,3207000
Malaysia,MYS,1916,,,3271000
Malaysia,MYS,1917,,,3337000
Malaysia,MYS,1918,,,3404000
Malaysia,MYS,1919,,,3473000
Malaysia,MYS,1920,,,3545000
Malaysia,MYS,1921,,,3618000
Malaysia,MYS,1922,,,3698000
Malaysia,MYS,1923,,,3779000
Malaysia,MYS,1924,,,3863000
Malaysia,MYS,1925,,,3949000
Malaysia,MYS,1926,,,4038000
Malaysia,MYS,1927,,,4128000
Malaysia,MYS,1928,,,4221000
Malaysia,MYS,1929,,,4316000
Malaysia,MYS,1930,,,4413000
Malaysia,MYS,1931,,,4513000
Malaysia,MYS,1932,,,4604000
Malaysia,MYS,1933,,,4697000
Malaysia,MYS,1934,,,4793000
Malaysia,MYS,1935,,,4890000
Malaysia,MYS,1936,,,4993000
Malaysia,MYS,1937,,,5099000
Malaysia,MYS,1938,,,5207000
Malaysia,MYS,1939,,,5317000
Malaysia,MYS,1940,,,5434000
Malaysia,MYS,1941,,,5554000
Malaysia,MYS,1942,,,5592000
Malaysia,MYS,1943,,,5630000
Malaysia,MYS,1944,,,5668000
Malaysia,MYS,1945,,,5707000
Malaysia,MYS,1946,,,5746000
Malaysia,MYS,1947,,,5786000
Malaysia,MYS,1948,,,5922000
Malaysia,MYS,1949,,,6061000
Malaysia,MYS,1950,,,6109907
Malaysia,MYS,1951,,,6261928
Malaysia,MYS,1952,,,6433126
Malaysia,MYS,1953,,,6618149
Malaysia,MYS,1954,,,6813133
Malaysia,MYS,1955,,,7015713
Malaysia,MYS,1956,,,7225097
Malaysia,MYS,1957,,,7441991
Malaysia,MYS,1958,,,7668339
Malaysia,MYS,1959,,,7906924
Malaysia,MYS,1960,,59.47534146,8160113
Malaysia,MYS,1961,,60.05439024,8428536
Malaysia,MYS,1962,,60.61668293,8709925
Malaysia,MYS,1963,,61.16019512,8998621
Malaysia,MYS,1964,,61.68495122,9286976
Malaysia,MYS,1965,,62.1904878,9569499
Malaysia,MYS,1966,,62.67636585,9844029
Malaysia,MYS,1967,,63.14465854,10112042
Malaysia,MYS,1968,,63.59846341,10376210
Malaysia,MYS,1969,,64.03780488,10640883
Malaysia,MYS,1970,,64.46321951,10909353
Malaysia,MYS,1971,,64.87570732,11182967
Malaysia,MYS,1972,,65.27521951,11461117
Malaysia,MYS,1973,,65.6627561,11742976
Malaysia,MYS,1974,,66.03780488,12027040
Malaysia,MYS,1975,,66.40187805,12312736
Malaysia,MYS,1976,,66.75446341,12600292
Malaysia,MYS,1977,,67.09607317,12891897
Malaysia,MYS,1978,,67.42719512,13191366
Malaysia,MYS,1979,,67.74885366,13503629
Malaysia,MYS,1980,,68.06053659,13832586
Malaysia,MYS,1981,,68.3642439,14178739
Malaysia,MYS,1982,,68.65946341,14542156
Malaysia,MYS,1983,,68.94770732,14925545
Malaysia,MYS,1984,,69.22797561,15331937
Malaysia,MYS,1985,,69.5007561,15762856
Malaysia,MYS,1986,,69.76656098,16220169
Malaysia,MYS,1987,,70.02539024,16701745
Malaysia,MYS,1988,,70.27573171,17200067
Malaysia,MYS,1989,,70.52009756,17704839
Malaysia,MYS,1990,,70.7574878,18208562
Malaysia,MYS,1991,,70.98887805,18707774
Malaysia,MYS,1992,,71.21429268,19204087
Malaysia,MYS,1993,,71.43521951,19701263
Malaysia,MYS,1994,,71.65065854,20205446
Malaysia,MYS,1995,,71.86263415,20720810
Malaysia,MYS,1996,,72.06963415,21247102
Malaysia,MYS,1997,,72.27268293,21781499
Malaysia,MYS,1998,,72.47026829,22322448
Malaysia,MYS,1999,,72.66385366,22867698
Malaysia,MYS,2000,,72.85141463,23414909
Malaysia,MYS,2001,,73.03136585,23964621
Malaysia,MYS,2002,,73.20419512,24515323
Malaysia,MYS,2003,,73.36987805,25060184
Malaysia,MYS,2004,,73.52997561,25590453
Malaysia,MYS,2005,,73.687,26100241
Malaysia,MYS,2006,,73.84304878,26586287
Malaysia,MYS,2007,,74.00068293,27051142
Malaysia,MYS,2008,,74.16146341,27502008
Malaysia,MYS,2009,,74.32592683,27949395
Malaysia,MYS,2010,,74.49558537,28401017
Malaysia,MYS,2011,,74.66839024,28859154
Malaysia,MYS,2012,,74.84229268,29321798
Malaysia,MYS,2013,,75.01626829,29787203
Maldives,MDV,1800,,,42378
Maldives,MDV,1820,,,42378
Maldives,MDV,1911,,,72000
Maldives,MDV,1921,,,70000
Maldives,MDV,1931,,,79000
Maldives,MDV,1946,,,82000
Maldives,MDV,1950,,,79293
Maldives,MDV,1951,,,78614
Maldives,MDV,1952,,,77940
Maldives,MDV,1953,,,77273
Maldives,MDV,1954,,,78684
Maldives,MDV,1955,,,79642
Maldives,MDV,1956,,,81492
Maldives,MDV,1957,,,83454
Maldives,MDV,1958,,,85523
Maldives,MDV,1959,,,87716
Maldives,MDV,1960,,35.85960976,90050
Maldives,MDV,1961,,36.49980488,92526
Maldives,MDV,1962,,37.2134878,95115
Maldives,MDV,1963,,37.99817073,97757
Maldives,MDV,1964,,38.84231707,100370
Maldives,MDV,1965,,39.72890244,102909
Maldives,MDV,1966,,40.63941463,105325
Maldives,MDV,1967,,41.55336585,107659
Maldives,MDV,1968,,42.45280488,110056
Maldives,MDV,1969,,43.32629268,112714
Maldives,MDV,1970,,44.16292683,115772
Maldives,MDV,1971,,44.95831707,119308
Maldives,MDV,1972,,45.72404878,123266
Maldives,MDV,1973,,46.47358537,127491
Maldives,MDV,1974,,47.21439024,131752
Maldives,MDV,1975,,47.96634146,135895
Maldives,MDV,1976,,48.74678049,139851
Maldives,MDV,1977,,49.56704878,143701
Maldives,MDV,1978,,50.4304878,147623
Maldives,MDV,1979,,51.33307317,151872
Maldives,MDV,1980,,52.26080488,156626
Maldives,MDV,1981,,53.19331707,161931
Maldives,MDV,1982,,54.10819512,167708
Maldives,MDV,1983,,54.98997561,173861
Maldives,MDV,1984,,55.83458537,180238
Maldives,MDV,1985,,56.6437561,186720
Maldives,MDV,1986,,57.42965854,193275
Maldives,MDV,1987,,58.20963415,199898
Maldives,MDV,1988,,58.99668293,206522
Maldives,MDV,1989,,59.79592683,213067
Maldives,MDV,1990,,60.60426829,219474
Maldives,MDV,1991,,61.4132439,225709
Maldives,MDV,1992,,62.21578049,231756
Maldives,MDV,1993,,63.00960976,237606
Maldives,MDV,1994,,63.80326829,243256
Maldives,MDV,1995,,64.61690244,248712
Maldives,MDV,1996,,65.47697561,253960
Maldives,MDV,1997,,66.3964878,259002
Maldives,MDV,1998,,67.37665854,263867
Maldives,MDV,1999,,68.40607317,268600
Maldives,MDV,2000,,69.46160976,273236
Maldives,MDV,2001,,70.51185366,277791
Maldives,MDV,2002,,71.52341463,282266
Maldives,MDV,2003,,72.46621951,286665
Maldives,MDV,2004,,73.32380488,290988
Maldives,MDV,2005,,74.08456098,295240
Maldives,MDV,2006,,74.74960976,299419
Maldives,MDV,2007,,75.33743902,303539
Maldives,MDV,2008,,75.86709756,307632
Maldives,MDV,2009,,76.34641463,311739
Maldives,MDV,2010,,76.78631707,315885
Maldives,MDV,2011,,77.19287805,320081
Maldives,MDV,2012,,77.57382927,324313
Maldives,MDV,2013,,77.93536585,328551
Mali,MLI,1800,,,1403398
Mali,MLI,1820,,,1403398
Mali,MLI,1950,,,4637633
Mali,MLI,1951,,,4693573
Mali,MLI,1952,,,4750451
Mali,MLI,1953,,,4808476
Mali,MLI,1954,,,4867776
Mali,MLI,1955,,,4928400
Mali,MLI,1956,,,4990311
Mali,MLI,1957,,,5053392
Mali,MLI,1958,,,5117468
Mali,MLI,1959,,,5182338
Mali,MLI,1960,,28.21160976,5247877
Mali,MLI,1961,,28.35873171,5314146
Mali,MLI,1962,,28.54846341,5381485
Mali,MLI,1963,,28.79639024,5450558
Mali,MLI,1964,,29.11104878,5522231
Mali,MLI,1965,,29.50192683,5597238
Mali,MLI,1966,,29.97097561,5675700
Mali,MLI,1967,,30.50563415,5757783
Mali,MLI,1968,,31.09378049,5844286
Mali,MLI,1969,,31.72641463,5936162
Mali,MLI,1970,,32.393,6034022
Mali,MLI,1971,,33.0815122,6138428
Mali,MLI,1972,,33.785,6249101
